jaar,patientgroep,Provincie,geslacht,leeftijdsklasse,dialysevorm,dialysevorm_sub,prevalentie_abs,prevalentie_rel,prevalentie_rel_std,incidentie_dag1_abs,incidentie_dag1_rel,incidentie_dag1_rel_std,incidentie_dag91_abs,incidentie_dag91_rel,incidentie_dag91_rel_std,Aantal_patienten_kosten,Zorgkosten_totaal,Zorgkosten_eerstelijns,Zorgkosten_medicatie,Zorgkosten_ziekenvervoer,Zorgkosten_GGZ,Zorgkosten_overig,Zorgkosten_DBC_RRT,Zorgkosten_DBC_overig,Zorgkosten_DBC_totaal,Noemer_overige_themas,Aantal_specialist,Pct_specialist,Aantal_cardioloog,Pct_cardioloog,Aantal_internist,Pct_internist,Aantal_dermatoloog,Pct_dermatoloog,Aantal_chirurg,Pct_chrirug,Aantal_fysiotherapeut,Pct_fysiotherapeut,Aantal_dietist,pct_dietist,Aantal_shuntinterventies,Pct_shuntinterventies,Aantal_screening_transplantatie,Pct_screening_transplantatie,Aantal_intensive_care,Pct_intensive_care,Aantal_dialyse_intensive_care,Pct_dialyse_intensive_care,Aantal_antihypertensiva_RAAS,Pct_antihypertensiva_RAAS,Aantal_antihyp_ACE_remmers,Pct_antihyp_ACE_remmers,Aantal_diabetesmed_insuline,Pct_diabetesmed_insuline,Aantal_diabetesmed_overig,Pct_diabetesmed_overig,Aantal_lipid_statine,Pct_lipid_statine,Aantal_lipid_overig,Pct_lipid_overig,Aantal_antidepressiva,Pct_antidepressiva,Aantal_slaapmedicatie,Pct_slaapmedicatie,Aantal_antistolling,Pct_antistolling,Aantal_overlijden,pct_overlijden,Aantal_procedure_vaatlijden,Pct_procedure_vaatlijden,Aantal_SEH,pct_seh,Aantal_polikliniek,Pct_polikliniek,Aantal_opname,pct_opname,Aantal_diabetes,Pct_diabetes,Aantal_maligniteit,pct_maligniteit,Aantal_macrovasculair,pct_macrovasculair,Aantal_coronair,pct_coronair,Aantal_perif_art_vaatl,Pct_perif_art_vaatl,Aantal_CVA_TIA,Pct_CVA_TIA,Aantal_hypertensie,pct_hypertensie
2017,Dialyse,Groningen,V,75 jaar en ouder,Alle,Alle,23,834,839,,,,,,,21,€ 82.25,€ 379,€ 2.08,€ 8.16,€ 50,€ 1.76,€ 65.14,€ 4.67,€ 69.81,23,20,86.96%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,1,4,,,,,,,,,,,,,16,69.57%
2017,Dialyse,Groningen,V,75 jaar en ouder,Hemodialyse (HD),Alle subvormen HD,,,,,,,,,,20,€ 82.77,€ 378,€ 2.17,€ 8.57,€ 52,€ 1.74,€ 64.97,€ 4.89,€ 69.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,V,75 jaar en ouder,Hemodialyse (HD),HD in centrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,V,75 jaar en ouder,Hemodialyse (HD),HD thuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,V,75 jaar en ouder,Peritoneale dialyse (PD),Alle subvormen PD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,V,75 jaar en ouder,Peritoneale dialyse (PD),APD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,V,75 jaar en ouder,Peritoneale dialyse (PD),CAPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,Alle (20+),Alle,Alle,116,518,538,26,116,121,23,103,108,90,€ 87.35,€ 332,€ 3.67,€ 5.15,€ 145,€ 1.69,€ 70.05,€ 6.31,€ 76.36,116,108,93.10%,64,59.26%,61,56.48%,25,23.15%,36,33.33%,,,,,1,9,,,,,,,39,33.62%,22,18.97%,19,16.38%,,,,,,,,,,,,,,,,,6,5,1,9,6,5,3,2,17,14.66%,32,27.59%,18,15.52%,17,14.66%,,,103,88.79%
2017,Dialyse,Groningen,M,Alle (20+),Hemodialyse (HD),Alle subvormen HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,Alle (20+),Hemodialyse (HD),HD in centrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,Alle (20+),Hemodialyse (HD),HD thuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,Alle (20+),Peritoneale dialyse (PD),Alle subvormen PD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,Alle (20+),Peritoneale dialyse (PD),APD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,Alle (20+),Peritoneale dialyse (PD),CAPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,20-44 jaar,Alle,Alle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,20-44 jaar,Hemodialyse (HD),Alle subvormen HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,20-44 jaar,Hemodialyse (HD),HD in centrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,20-44 jaar,Hemodialyse (HD),HD thuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,20-44 jaar,Peritoneale dialyse (PD),Alle subvormen PD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,20-44 jaar,Peritoneale dialyse (PD),APD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,20-44 jaar,Peritoneale dialyse (PD),CAPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,45-64 jaar,Alle,Alle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,45-64 jaar,Hemodialyse (HD),Alle subvormen HD,,,,,,,,,,25,€ 95.03,€ 268,€ 5.49,€ 5.89,€ 100,€ 1.76,€ 75.27,€ 6.25,€ 81.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,45-64 jaar,Hemodialyse (HD),HD in centrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,45-64 jaar,Hemodialyse (HD),HD thuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,45-64 jaar,Peritoneale dialyse (PD),Alle subvormen PD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,45-64 jaar,Peritoneale dialyse (PD),APD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,45-64 jaar,Peritoneale dialyse (PD),CAPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,65-74 jaar,Alle,Alle,22,670,666,,,,,,,20,€ 85.09,€ 344,€ 3.61,€ 4.92,€ 368,€ 1.69,€ 68.30,€ 5.86,€ 74.16,22,21,95.45%,14,66.67%,10,47.62%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,9,1,5,,,,,,,,,,,,,20,90.91%
2017,Dialyse,Groningen,M,65-74 jaar,Hemodialyse (HD),Alle subvormen HD,,,,,,,,,,19,€ 86.20,€ 356,€ 3.78,€ 5.18,€ 388,€ 1.76,€ 68.55,€ 6.17,€ 74.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,65-74 jaar,Hemodialyse (HD),HD in centrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,65-74 jaar,Hemodialyse (HD),HD thuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,65-74 jaar,Peritoneale dialyse (PD),Alle subvormen PD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,65-74 jaar,Peritoneale dialyse (PD),APD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,65-74 jaar,Peritoneale dialyse (PD),CAPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,75 jaar en ouder,Alle,Alle,47,2447,2474,,,,,,,35,€ 82.42,€ 419,€ 2.42,€ 4.83,€ 90,€ 1.94,€ 66.32,€ 6.40,€ 72.71,47,44,93.62%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,2,5,,,,,,,,,,,,,43,91.49%
2017,Dialyse,Groningen,M,75 jaar en ouder,Hemodialyse (HD),Alle subvormen HD,,,,,,,,,,31,€ 83.21,€ 404,€ 2.43,€ 5.33,€ 102,€ 1.96,€ 66.44,€ 6.55,€ 72.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,75 jaar en ouder,Hemodialyse (HD),HD in centrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,75 jaar en ouder,Hemodialyse (HD),HD thuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,75 jaar en ouder,Peritoneale dialyse (PD),Alle subvormen PD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,75 jaar en ouder,Peritoneale dialyse (PD),APD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Groningen,M,75 jaar en ouder,Peritoneale dialyse (PD),CAPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Friesland,M+V,Alle (20+),Alle,Alle,197,406,382,67,138,130,63,130,122,130,€ 90.18,€ 606,€ 3.00,€ 7.48,€ 97,€ 2.70,€ 67.92,€ 8.38,€ 76.30,197,183,92.89%,114,62.30%,98,53.55%,49,26.78%,62,33.88%,,,,,5,2,2,1,14,7.11%,,,76,38.58%,38,19.29%,46,23.35%,23,11.68%,77,39.09%,,,,,,,,,28,14.21%,,,1,5,1,9,1,6,6,3,31,15.74%,50,25.38%,25,12.69%,25,12.69%,,,163,82.74%
2017,Dialyse,Friesland,M+V,Alle (20+),Hemodialyse (HD),Alle subvormen HD,157,324,305,,,,,,,112,€ 91.19,€ 628,€ 3.04,€ 8.60,€ 112,€ 2.53,€ 67.86,€ 8.43,€ 76.29,157,146,92.99%,94,64.38%,80,54.79%,39,26.71%,48,32.88%,,,,,3,2,,,,,,,52,33.12%,28,17.83%,,,,,,,,,,,,,,,,,,,8,5,1,9,1,6,5,3,21,13.38%,,,,,,,,,125,79.62%
2017,Dialyse,Friesland,M+V,Alle (20+),Hemodialyse (HD),HD in centrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Friesland,M+V,Alle (20+),Hemodialyse (HD),HD thuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Friesland,M+V,Alle (20+),Peritoneale dialyse (PD),Alle subvormen PD,40,82,77,,,,,,,18,€ 83.90,€ 467,€ 2.77,€ 528,€ 0,€ 3.73,€ 68.30,€ 8.10,€ 76.40,40,37,92.50%,20,54.05%,18,48.65%,10,27.03%,14,37.84%,,,,,2,5,,,,,,,24,60.00%,10,25.00%,,,,,,,,,,,,,,,,,,,1,4,3,9,2,6,1,2,10,25.00%,,,,,,,,,38,95.00%
2017,Dialyse,Friesland,M+V,Alle (20+),Peritoneale dialyse (PD),APD,28,58,54,,,,,,,,,,,,,,,,,28,27,96.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,,,,,,,,,,,,,,,26,92.86%
2017,Dialyse,Friesland,M+V,Alle (20+),Peritoneale dialyse (PD),CAPD,12,25,23,,,,,,,,,,,,,,,,,12,10,83.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,,,,,,,,,,,,12,100.00%
2017,Dialyse,Friesland,M+V,20-44 jaar,Alle,Alle,11,65,64,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90.91%
2017,Dialyse,Friesland,M+V,20-44 jaar,Hemodialyse (HD),Alle subvormen HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Friesland,M+V,20-44 jaar,Hemodialyse (HD),HD in centrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Friesland,M+V,20-44 jaar,Hemodialyse (HD),HD thuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Friesland,M+V,20-44 jaar,Peritoneale dialyse (PD),Alle subvormen PD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Friesland,M+V,20-44 jaar,Peritoneale dialyse (PD),APD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Friesland,M+V,20-44 jaar,Peritoneale dialyse (PD),CAPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Friesland,M+V,45-64 jaar,Alle,Alle,47,256,254,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,87.23%
2017,Dialyse,Friesland,M+V,45-64 jaar,Hemodialyse (HD),Alle subvormen HD,37,202,200,,,,,,,22,€ 91.93,€ 424,€ 3.45,€ 7.96,€ 143,€ 1.23,€ 67.75,€ 10.99,€ 78.73,37,36,97.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,31,83.78%
2017,Dialyse,Friesland,M+V,45-64 jaar,Hemodialyse (HD),HD in centrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Friesland,M+V,45-64 jaar,Hemodialyse (HD),HD thuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Friesland,M+V,45-64 jaar,Peritoneale dialyse (PD),Alle subvormen PD,10,55,54,,,,,,,,,,,,,,,,,10,10,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,10,100.00%
2017,Dialyse,Friesland,M+V,45-64 jaar,Peritoneale dialyse (PD),APD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Friesland,M+V,45-64 jaar,Peritoneale dialyse (PD),CAPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Friesland,M+V,65-74 jaar,Alle,Alle,64,834,828,22,287,283,20,261,257,44,€ 94.91,€ 765,€ 3.17,€ 9.03,€ 127,€ 3.89,€ 68.37,€ 9.56,€ 77.93,64,56,87.50%,37,66.07%,31,55.36%,20,35.71%,19,33.93%,,,,,1,2,,,,,,,20,31.25%,11,17.19%,18,28.13%,,,,,,,,,,,,,,,,,3,5,5,8,4,7,2,3,11,17.19%,15,23.44%,,,,,,,47,73.44%
2017,Dialyse,Friesland,M+V,65-74 jaar,Hemodialyse (HD),Alle subvormen HD,51,664,660,,,,,,,37,€ 95.50,€ 837,€ 3.42,€ 10.61,€ 151,€ 3.54,€ 68.35,€ 8.59,€ 76.93,51,46,90.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,,,,,,,,,,,,,,,34,66.67%
2017,Dialyse,Friesland,M+V,65-74 jaar,Hemodialyse (HD),HD in centrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Friesland,M+V,65-74 jaar,Hemodialyse (HD),HD thuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Friesland,M+V,65-74 jaar,Peritoneale dialyse (PD),Alle subvormen PD,13,169,168,,,,,,,,,,,,,,,,,13,10,76.92%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,,,13,100.00%
2017,Dialyse,Friesland,M+V,65-74 jaar,Peritoneale dialyse (PD),APD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Friesland,M+V,65-74 jaar,Peritoneale dialyse (PD),CAPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Friesland,M+V,75 jaar en ouder,Alle,Alle,75,1365,1374,24,437,444,22,400,409,53,€ 87.61,€ 632,€ 2.64,€ 6.89,€ 73,€ 2.39,€ 67.70,€ 7.29,€ 74.99,75,72,96.00%,50,69.44%,35,48.61%,19,26.39%,22,30.56%,,,,,2,2,,,,,,,26,34.67%,,,,,,,,,,,,,,,,,15,20.00%,,,4,5,7,9,5,6,2,2,11,14.67%,20,26.67%,,,,,,,65,86.67%
2017,Dialyse,Friesland,M+V,75 jaar en ouder,Hemodialyse (HD),Alle subvormen HD,61,1110,1122,,,,,,,47,€ 89.01,€ 617,€ 2.65,€ 7.71,€ 82,€ 2.38,€ 67.68,€ 7.90,€ 75.58,61,58,95.08%,40,68.97%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,,,,,,,,,,,,,,,53,86.89%
2017,Dialyse,Friesland,M+V,75 jaar en ouder,Hemodialyse (HD),HD in centrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Friesland,M+V,75 jaar en ouder,Hemodialyse (HD),HD thuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Friesland,M+V,75 jaar en ouder,Peritoneale dialyse (PD),Alle subvormen PD,14,255,252,,,,,,,,,,,,,,,,,14,14,100.00%,10,71.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,12,85.71%
2017,Dialyse,Friesland,M+V,75 jaar en ouder,Peritoneale dialyse (PD),APD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Friesland,M+V,75 jaar en ouder,Peritoneale dialyse (PD),CAPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Friesland,V,Alle (20+),Alle,Alle,79,323,302,20,82,78,19,78,74,54,€ 82.52,€ 306,€ 2.80,€ 5.74,€ 121,€ 1.83,€ 67.06,€ 4.65,€ 71.71,79,74,93.67%,41,55.41%,35,47.30%,17,22.97%,20,27.03%,,,,,1,2,,,,,,,30,37.97%,13,16.46%,15,18.99%,12,15.19%,27,34.18%,,,,,,,,,11,13.92%,,,4,5,7,9,5,6,2,3,16,20.25%,10,12.66%,,,,,,,62,78.48%
2017,Dialyse,Friesland,V,Alle (20+),Hemodialyse (HD),Alle subvormen HD,60,245,228,,,,,,,,,,,,,,,,,60,55,91.67%,,,,,,,,,,,,,,,,,,,,,20,33.33%,,,,,,,,,,,,,,,,,,,,,,,5,9,3,6,,,,,,,,,,,,,44,73.33%
2017,Dialyse,Friesland,V,Alle (20+),Hemodialyse (HD),HD in centrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Friesland,V,Alle (20+),Hemodialyse (HD),HD thuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Friesland,V,Alle (20+),Peritoneale dialyse (PD),Alle subvormen PD,19,78,74,,,,,,,,,,,,,,,,,19,19,100.00%,,,,,,,,,,,,,,,,,,,,,10,52.63%,,,,,,,,,,,,,,,,,,,,,,,1,1,1,5,,,,,,,,,,,,,18,94.74%
2017,Dialyse,Friesland,V,Alle (20+),Peritoneale dialyse (PD),APD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Friesland,V,Alle (20+),Peritoneale dialyse (PD),CAPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Friesland,V,20-44 jaar,Alle,Alle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Friesland,V,20-44 jaar,Hemodialyse (HD),Alle subvormen HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Friesland,V,20-44 jaar,Hemodialyse (HD),HD in centrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Dialyse,Friesland,V,20-44 jaar,Hemodialyse (HD),HD thuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
