jaar;patientgroep;Provincie;geslacht;leeftijdsklasse;prevalentie_abs;prevalentie_rel;prevalentie_rel_std;incidentie_abs;incidentie_rel;incidentie_rel_std;Aantal_patienten_kosten;Zorgkosten_totaal;Zorgkosten_eerstelijns;Zorgkosten_medicatie;Zorgkosten_ziekenvervoer;Zorgkosten_GGZ;Zorgkosten_overig;Zorgkosten_DBC_RRT;Zorgkosten_DBC_overig;Zorgkosten_DBC_totaal;Noemer_overige_themas;Aantal_specialist;Pct_specialist;Aantal_cardioloog;Pct_cardioloog;Aantal_internist;Pct_internist;Aantal_dermatoloog;Pct_dermatoloog;Aantal_chirurg;Pct_chrirug;Aantal_fysiotherapeut;Pct_fysiotherapeut;Aantal_dietist;pct_dietist;Aantal_intensive_care;Pct_intensive_care;Aantal_dialyse_intensive_care;Pct_dialyse_intensive_care;Aantal_antihypertensiva_RAAS;Pct_antihypertensiva_RAAS;Aantal_antihyp_ACE_remmers;Pct_antihyp_ACE_remmers;Aantal_diabetesmed_insuline;Pct_diabetesmed_insuline;Aantal_diabetesmed_overig;Pct_diabetesmed_overig;Aantal_lipid_statine;Pct_lipid_statine;Aantal_lipid_overig;Pct_lipid_overig;Aantal_antidepressiva;Pct_antidepressiva;Aantal_slaapmedicatie;Pct_slaapmedicatie;Aantal_antistolling;Pct_antistolling;Aantal_overlijden;pct_overlijden;Aantal_procedure_vaatlijden;Pct_procedure_vaatlijden;Aantal_SEH;pct_seh;Aantal_polikliniek;Pct_polikliniek;Aantal_opname;pct_opname;biopt;pct_biopt;Aantal_maligniteit;pct_maligniteit;Aantal_macrovasculair;pct_macrovasculair;Aantal_coronair;pct_coronair;Aantal_perif_art_vaatl;Pct_perif_art_vaatl;Aantal_CVA_TIA;Pct_CVA_TIA;Aantal_hypertensie;pct_hypertensie
2016;Controlegroep;Flevoland;M+V;20-44 jaar;;;;;;;99;€1.491;€300;€95;€7;€186;€29;€0;€874;€874;87;25;28.74%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;13.79%;;;;;;;;;;;;;;;;
2016;Controlegroep;Flevoland;M+V;45-64 jaar;;;;;;;209;€3.371;€223;€1.341;€50;€283;€130;€0;€1.344;€1.344;213;86;40.38%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;5.63%;42;19.72%;;;;;;;;;;;;;;;;
2016;Controlegroep;Flevoland;M+V;65 jaar en ouder;;;;;;;107;€4.156;€338;€1.948;€82;€24;€289;€0;€1.474;€1.474;102;60;58.82%;17;28.33%;;;;;12;20.00%;;;;;;;;;30;29.41%;17;16.67%;;;14;13.73%;34;33.33%;;;;;;;34;33.33%;;;;;;;26;25.49%;;;;;16;15.69%;;;;;;;;;53;51.96%
2016;Controlegroep;Flevoland;V;Alle (20+);;;;;;;186;€2.696;€354;€343;€62;€185;€198;€0;€1.554;€1.554;160;75;46.88%;14;18.67%;10;13.33%;14;18.67%;12;16.00%;;;;;;;;;17;10.63%;12;7.50%;;;;;;;;;;;;;;;;;;;;;38;23.75%;;;;;;;;;;;;;;;48;30.00%
2016;Controlegroep;Flevoland;V;20-44 jaar;;;;;;;39;€2.440;€538;€96;€0;€118;€16;€0;€1.672;€1.672;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;Controlegroep;Flevoland;V;45-64 jaar;;;;;;;96;€2.304;€250;€333;€50;€285;€147;€0;€1.239;€1.239;79;;;;;;;;;;;;;;;;;;;10;12.66%;;;;;;;14;17.72%;;;11;13.92%;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;Controlegroep;Flevoland;V;65 jaar en ouder;;;;;;;51;€3.630;€410;€549;€131;€49;€433;€0;€2.058;€2.058;36;20;55.56%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;27.78%;;;;;;;;;;;;;;;18;50.00%
2016;Controlegroep;Flevoland;M;Alle (20+);;;;;;;229;€3.474;€203;€1.897;€37;€200;€105;€0;€1.031;€1.031;242;96;39.67%;22;22.92%;12;12.50%;15;15.63%;22;22.92%;;;;;;;;;43;17.77%;28;11.57%;;;;;;;;;;;;;;;;;;;;;42;17.36%;;;;;;;;;;;;;;;64;26.45%
2016;Controlegroep;Flevoland;M;20-44 jaar;;;;;;;60;€874;€146;€94;€11;€230;€38;€0;€355;€355;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;Controlegroep;Flevoland;M;45-64 jaar;;;;;;;113;€4.279;€199;€2.197;€51;€282;€115;€0;€1.433;€1.433;134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;Controlegroep;Flevoland;M;65 jaar en ouder;;;;;;;56;€4.634;€273;€3.223;€38;€0;€158;€0;€943;€943;66;40;60.61%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;24.24%;;;;;;;;;;;;;;;35;53.03%
2016;Controlegroep;Gelderland;M+V;Alle (20+);;;;;;;2274;€2.372;€258;€280;€28;€233;€171;€0;€1.403;€1.403;2250;1041;46.27%;207;19.88%;144;13.83%;155;14.89%;194;18.64%;59;2.62%;46;2.04%;16;0.71%;;;470;20.89%;272;12.09%;55;2.44%;144;6.40%;449;19.96%;23;1.02%;202;8.98%;22;0.98%;350;15.56%;16;0.71%;;;96;4.27%;524;23.29%;99;4.40%;;;144;6.40%;78;3.47%;60;2.67%;17;0.76%;;;715;31.78%
2016;Controlegroep;Gelderland;M+V;20-44 jaar;;;;;;;444;€1.103;€222;€69;€11;€212;€30;€0;€560;€560;460;142;30.87%;12;8.45%;15;10.56%;14;9.86%;24;16.90%;;;;;;;;;12;2.61%;;;;;;;;;;;;;;;;;;;;;13;2.83%;62;13.48%;;;;;;;;;;;;;;;22;4.78%
2016;Controlegroep;Gelderland;M+V;45-64 jaar;;;;;;;1138;€2.153;€216;€238;€22;€240;€145;€0;€1.293;€1.293;1066;459;43.06%;75;16.34%;68;14.81%;58;12.64%;86;18.74%;;;;;;;;;183;17.17%;;;;;;;;;;;;;;;;;;;;;34;3.19%;217;20.36%;;;;;;;;;;;;;;;291;27.30%
2016;Controlegroep;Gelderland;M+V;65 jaar en ouder;;;;;;;692;€3.547;€348;€484;€50;€235;€304;€0;€2.125;€2.125;724;440;60.77%;120;27.27%;61;13.86%;83;18.86%;84;19.09%;36;4.97%;10;1.38%;;;;;275;37.98%;154;21.27%;29;4.01%;80;11.05%;264;36.46%;16;2.21%;62;8.56%;13;1.80%;222;30.66%;10;1.38%;;;49;6.77%;245;33.84%;52;7.18%;;;83;11.46%;53;7.32%;38;5.25%;13;1.80%;;;402;55.52%
2016;Controlegroep;Gelderland;V;Alle (20+);;;;;;;901;€2.381;€288;€273;€20;€262;€135;€0;€1.404;€1.404;889;444;49.94%;74;16.67%;62;13.96%;78;17.57%;95;21.40%;29;3.26%;;;;;;;150;16.87%;75;8.44%;15;1.69%;46;5.17%;143;16.09%;;;;;;;;;;;;;47;5.29%;214;24.07%;46;5.17%;;;73;8.21%;22;2.47%;19;2.14%;;;;;264;29.70%
2016;Controlegroep;Gelderland;V;20-44 jaar;;;;;;;181;€1.681;€363;€87;€11;€246;€12;€0;€961;€961;195;77;39.49%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;15.38%;;;;;;;;;;;;;;;11;5.64%
2016;Controlegroep;Gelderland;V;45-64 jaar;;;;;;;447;€2.396;€219;€262;€19;€394;€114;€0;€1.388;€1.388;421;201;47.74%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92;21.85%;;;;;;;;;;;;;;;115;27.32%
2016;Controlegroep;Gelderland;V;65 jaar en ouder;;;;;;;273;€2.821;€350;€413;€26;€57;€252;€0;€1.724;€1.724;273;166;60.81%;43;25.90%;19;11.45%;38;22.89%;35;21.08%;17;6.23%;;;;;;;84;30.77%;37;13.55%;10;3.66%;28;10.26%;89;32.60%;;;;;;;;;;;;;23;8.42%;92;33.70%;23;8.42%;;;37;13.55%;17;6.23%;14;5.13%;;;;;138;50.55%
2016;Controlegroep;Gelderland;M;Alle (20+);;;;;;;1373;€2.366;€238;€284;€34;€214;€194;€0;€1.402;€1.402;1361;597;43.86%;133;22.28%;82;13.74%;77;12.90%;99;16.58%;30;2.20%;;;;;;;320;23.51%;197;14.47%;40;2.94%;98;7.20%;306;22.48%;;;;;;;;;;;;;49;3.60%;310;22.78%;53;3.89%;;;71;5.22%;56;4.11%;41;3.01%;;;;;451;33.14%
2016;Controlegroep;Gelderland;M;20-44 jaar;;;;;;;263;€706;€125;€56;€11;€188;€42;€0;€284;€284;265;65;24.53%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;12.08%;;;;;;;;;;;;;;;11;4.15%
2016;Controlegroep;Gelderland;M;45-64 jaar;;;;;;;691;€1.996;€214;€222;€23;€140;€165;€0;€1.232;€1.232;645;258;40.00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;125;19.38%;;;;;;;;;;;;;;;176;27.29%
2016;Controlegroep;Gelderland;M;65 jaar en ouder;;;;;;;419;€4.019;€347;€530;€67;€351;€338;€0;€2.386;€2.386;451;274;60.75%;77;28.10%;42;15.33%;45;16.42%;49;17.88%;19;4.21%;;;;;;;191;42.35%;117;25.94%;19;4.21%;52;11.53%;175;38.80%;;;;;;;;;;;;;26;5.76%;153;33.92%;29;6.43%;;;46;10.20%;36;7.98%;24;5.32%;;;;;264;58.54%
2016;Controlegroep;Utrecht;M+V;Alle (20+);;;;;;;1220;€2.295;€243;€269;€31;€182;€254;€0;€1.316;€1.316;1240;540;43.55%;100;18.52%;95;17.59%;98;18.15%;122;22.59%;40;3.23%;27;2.18%;11;0.89%;;;233;18.79%;140;11.29%;32;2.58%;85;6.85%;213;17.18%;12;0.97%;109;8.79%;11;0.89%;167;13.47%;;;;;50;4.03%;285;22.98%;42;3.39%;;;64;5.16%;49;3.95%;27;2.18%;16;1.29%;10;0.81%;338;27.26%
2016;Controlegroep;Utrecht;M+V;20-44 jaar;;;;;;;295;€937;€236;€106;€8;€214;€13;€0;€359;€359;271;79;29.15%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38;14.02%;;;;;;;;;;;;;;;10;3.69%
2016;Controlegroep;Utrecht;M+V;45-64 jaar;;;;;;;581;€1.622;€193;€219;€23;€194;€107;€0;€887;€887;600;239;39.83%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;127;21.17%;;;;;;;;;;;;;;;140;23.33%
2016;Controlegroep;Utrecht;M+V;65 jaar en ouder;;;;;;;344;€4.595;€335;€492;€64;€134;€710;€0;€2.860;€2.860;369;222;60.16%;58;26.13%;36;16.22%;44;19.82%;51;22.97%;14;3.79%;;;;;;;136;36.86%;79;21.41%;12;3.25%;44;11.92%;125;33.88%;;;27;7.32%;;;105;28.46%;;;;;19;5.15%;120;32.52%;23;6.23%;;;45;12.20%;29;7.86%;17;4.61%;11;2.98%;;;188;50.95%
2016;Controlegroep;Utrecht;V;Alle (20+);;;;;;;492;€2.520;€297;€237;€35;€222;€344;€0;€1.383;€1.383;474;232;48.95%;27;11.64%;35;15.09%;42;18.10%;57;24.57%;23;4.85%;17;3.59%;;;;;84;17.72%;49;10.34%;10;2.11%;20;4.22%;71;14.98%;;;58;12.24%;;;50;10.55%;;;;;23;4.85%;124;26.16%;20;4.22%;;;26;5.49%;15;3.16%;;;;;;;132;27.85%
2016;Controlegroep;Utrecht;V;20-44 jaar;;;;;;;121;€1.118;€373;€102;€6;€189;€22;€0;€425;€425;108;46;42.59%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22;20.37%;;;;;;;;;;;;;;;;
2016;Controlegroep;Utrecht;V;45-64 jaar;;;;;;;226;€1.851;€217;€156;€19;€250;€115;€0;€1.094;€1.094;228;107;46.93%;13;12.15%;;;;;;;13;5.70%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;4.82%;56;24.56%;;;;;;;;;;;;;;;;
2016;Controlegroep;Utrecht;V;65 jaar en ouder;;;;;;;145;€4.732;€359;€476;€85;€207;€971;€0;€2.634;€2.634;138;79;57.25%;;;;;;;;;;;;;;;;;46;33.33%;28;20.29%;;;10;7.25%;41;29.71%;;;12;8.70%;;;26;18.84%;;;;;;;46;33.33%;11;7.97%;;;16;11.59%;;;;;;;;;67;48.55%
2016;Controlegroep;Utrecht;M;Alle (20+);;;;;;;728;€2.142;€207;€290;€28;€154;€193;€0;€1.270;€1.270;766;308;40.21%;73;23.70%;60;19.48%;56;18.18%;65;21.10%;17;2.22%;10;1.31%;;;;;149;19.45%;91;11.88%;22;2.87%;65;8.49%;142;18.54%;;;51;6.66%;;;117;15.27%;;;;;27;3.52%;161;21.02%;22;2.87%;;;38;4.96%;34;4.44%;;;;;;;206;26.89%
2016;Controlegroep;Utrecht;M;20-44 jaar;;;;;;;174;€810;€140;€109;€10;€231;€6;€0;€313;€313;163;33;20.25%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;9.82%;;;;;;;;;;;;;;;;
2016;Controlegroep;Utrecht;M;45-64 jaar;;;;;;;355;€1.476;€177;€259;€25;€158;€102;€0;€756;€756;372;132;35.48%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71;19.09%;;;;;;;;;;;;;;;;
2016;Controlegroep;Utrecht;M;65 jaar en ouder;;;;;;;199;€4.495;€317;€504;€49;€81;€519;€0;€3.026;€3.026;231;143;61.90%;;;;;;;;;;;;;;;;;90;38.96%;51;22.08%;;;34;14.72%;84;36.36%;;;15;6.49%;;;79;34.20%;;;;;;;74;32.03%;12;5.19%;;;29;12.55%;;;;;;;;;121;52.38%
2016;Controlegroep;Noord-Holland;M+V;Alle (20+);;;;;;;2929;€2.335;€237;€324;€36;€213;€228;€0;€1.296;€1.296;2876;1328;46.18%;240;18.07%;196;14.76%;242;18.22%;279;21.01%;74;2.57%;53;1.84%;14;0.49%;;;462;16.06%;264;9.18%;63;2.19%;188;6.54%;500;17.39%;21;0.73%;242;8.41%;43;1.50%;393;13.66%;21;0.73%;;;128;4.45%;632;21.97%;105;3.65%;;;172;5.98%;103;3.58%;67;2.33%;23;0.80%;17;0.59%;725;25.21%
2016;Controlegroep;Noord-Holland;M+V;20-44 jaar;;;;;;;638;€1.178;€243;€175;€16;€172;€59;€0;€512;€512;637;186;29.20%;12;6.45%;30;16.13%;36;19.35%;33;17.74%;;;;;;;;;10;1.57%;10;1.57%;;;;;;;;;;;;;;;;;;;20;3.14%;94;14.76%;12;1.88%;;;;;;;;;;;;;22;3.45%
2016;Controlegroep;Noord-Holland;M+V;45-64 jaar;;;;;;;1415;€1.859;€195;€314;€25;€265;€87;€0;€973;€973;1429;630;44.09%;95;15.08%;85;13.49%;103;16.35%;129;20.48%;;;;;;;;;190;13.30%;102;7.14%;;;;;;;;;;;;;;;;;;;61;4.27%;291;20.36%;46;3.22%;;;;;;;;;;;;;312;21.83%
2016;Controlegroep;Noord-Holland;M+V;65 jaar en ouder;;;;;;;876;€3.947;€301;€449;€70;€159;€580;€0;€2.389;€2.389;810;512;63.21%;133;25.98%;81;15.82%;103;20.12%;117;22.85%;32;3.95%;20;2.47%;;;;;262;32.35%;152;18.77%;34;4.20%;98;12.10%;299;36.91%;;;68;8.40%;13;1.60%;235;29.01%;12;1.48%;;;47;5.80%;247;30.49%;47;5.80%;;;87;10.74%;64;7.90%;42;5.19%;16;1.98%;10;1.23%;391;48.27%
2016;Controlegroep;Noord-Holland;V;Alle (20+);;;;;;;1179;€2.224;€284;€267;€37;€296;€165;€0;€1.175;€1.175;1185;596;50.30%;81;13.59%;103;17.28%;109;18.29%;149;25.00%;39;3.29%;33;2.78%;;;;;170;14.35%;100;8.44%;28;2.36%;64;5.40%;175;14.77%;;;;;;;;;;;;;61;5.15%;288;24.30%;41;3.46%;;;88;7.43%;30;2.53%;20;1.69%;;;;;301;25.40%
2016;Controlegroep;Noord-Holland;V;20-44 jaar;;;;;;;259;€1.614;€396;€184;€18;€216;€25;€0;€775;€775;264;94;35.61%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;18.94%;;;;;;;;;;;;;;;10;3.79%
2016;Controlegroep;Noord-Holland;V;45-64 jaar;;;;;;;560;€1.715;€225;€230;€31;€352;€72;€0;€806;€806;582;286;49.14%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;127;21.82%;;;;;;;;;;;;;;;123;21.13%
2016;Controlegroep;Noord-Holland;V;65 jaar en ouder;;;;;;;360;€3.457;€297;€384;€60;€267;€411;€0;€2.038;€2.038;339;216;63.72%;52;24.07%;43;19.91%;43;19.91%;65;30.09%;16;4.72%;10;2.95%;;;;;102;30.09%;62;18.29%;17;5.01%;37;10.91%;117;34.51%;;;42;12.39%;;;;;;;;;27;7.96%;111;32.74%;17;5.01%;;;43;12.68%;19;5.60%;14;4.13%;;;;;168;49.56%
2016;Controlegroep;Noord-Holland;M;Alle (20+);;;;;;;1750;€2.410;€206;€362;€36;€157;€271;€0;€1.378;€1.378;1691;732;43.29%;159;21.72%;93;12.70%;133;18.17%;130;17.76%;35;2.07%;20;1.18%;;;;;292;17.27%;164;9.70%;35;2.07%;124;7.33%;325;19.22%;;;;;;;;;;;;;67;3.96%;344;20.34%;64;3.78%;;;84;4.97%;73;4.32%;47;2.78%;;;;;424;25.07%
2016;Controlegroep;Noord-Holland;M;20-44 jaar;;;;;;;379;€880;€139;€169;€15;€141;€82;€0;€333;€333;373;92;24.66%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44;11.80%;;;;;;;;;;;;;;;12;3.22%
2016;Controlegroep;Noord-Holland;M;45-64 jaar;;;;;;;855;€1.954;€176;€369;€21;€208;€97;€0;€1.083;€1.083;847;344;40.61%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;164;19.36%;;;;;;;;;;;;;;;189;22.31%
2016;Controlegroep;Noord-Holland;M;65 jaar en ouder;;;;;;;516;€4.289;€304;€494;€76;€83;€697;€0;€2.635;€2.635;471;296;62.85%;81;27.36%;38;12.84%;60;20.27%;52;17.57%;16;3.40%;10;2.12%;;;;;160;33.97%;90;19.11%;17;3.61%;61;12.95%;182;38.64%;;;26;5.52%;;;;;;;;;20;4.25%;136;28.87%;30;6.37%;;;44;9.34%;45;9.55%;28;5.94%;;;;;223;47.35%
2016;Controlegroep;Zuid-Holland;M+V;Alle (20+);;;;;;;3747;€2.476;€220;€362;€37;€219;€202;€0;€1.436;€1.436;3948;1934;48.99%;383;19.80%;327;16.91%;307;15.87%;368;19.03%;102;2.58%;86;2.18%;29;0.73%;;;801;20.29%;464;11.75%;116;2.94%;324;8.21%;796;20.16%;53;1.34%;305;7.73%;76;1.93%;631;15.98%;24;0.61%;;;182;4.61%;909;23.02%;141;3.57%;;;235;5.95%;169;4.28%;114;2.89%;25;0.63%;38;0.96%;1183;29.96%
2016;Controlegroep;Zuid-Holland;M+V;20-44 jaar;;;;;;;840;€1.139;€192;€117;€9;€213;€39;€0;€570;€570;872;312;35.78%;18;5.77%;41;13.14%;39;12.50%;69;22.12%;;;;;;;;;15;1.72%;;;;;;;;;;;;;;;;;;;;;38;4.36%;152;17.43%;18;2.06%;;;;;;;;;;;;;37;4.24%
2016;Controlegroep;Zuid-Holland;M+V;45-64 jaar;;;;;;;1806;€2.225;€193;€407;€27;€277;€103;€0;€1.218;€1.218;1858;834;44.89%;143;17.15%;146;17.51%;125;14.99%;162;19.42%;;;;;;;;;322;17.33%;;;;;;;;;;;;;;;;;;;;;71;3.82%;362;19.48%;58;3.12%;;;;;;;;;;;;;475;25.57%
2016;Controlegroep;Zuid-Holland;M+V;65 jaar en ouder;;;;;;;1101;€3.908;€284;€476;€77;€128;€490;€0;€2.453;€2.453;1218;788;64.70%;222;28.17%;140;17.77%;143;18.15%;137;17.39%;60;4.93%;23;1.89%;18;1.48%;;;464;38.10%;257;21.10%;56;4.60%;170;13.96%;465;38.18%;33;2.71%;76;6.24%;21;1.72%;405;33.25%;18;1.48%;;;73;5.99%;395;32.43%;65;5.34%;;;152;12.48%;99;8.13%;65;5.34%;19;1.56%;21;1.72%;671;55.09%
2016;Controlegroep;Zuid-Holland;V;Alle (20+);;;;;;;1512;€2.520;€256;€321;€37;€212;€190;€0;€1.504;€1.504;1604;887;55.30%;135;15.22%;163;18.38%;138;15.56%;184;20.74%;49;3.05%;55;3.43%;10;0.62%;;;302;18.83%;154;9.60%;46;2.87%;121;7.54%;265;16.52%;16;1.00%;182;11.35%;37;2.31%;203;12.66%;;;;;83;5.17%;409;25.50%;55;3.43%;;;103;6.42%;47;2.93%;28;1.75%;;;;;479;29.86%
2016;Controlegroep;Zuid-Holland;V;20-44 jaar;;;;;;;335;€1.483;€288;€130;€12;€248;€43;€0;€762;€762;344;165;47.97%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;4.36%;82;23.84%;;;;;;;;;;;;;;;21;6.10%
2016;Controlegroep;Zuid-Holland;V;45-64 jaar;;;;;;;720;€2.393;€213;€307;€28;€286;€124;€0;€1.435;€1.435;760;393;51.71%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;4.61%;175;23.03%;;;;;;;;;;;;;;;180;23.68%
2016;Controlegroep;Zuid-Holland;V;65 jaar en ouder;;;;;;;457;€3.481;€301;€483;€70;€70;€401;€0;€2.156;€2.156;500;329;65.80%;75;22.80%;70;21.28%;55;16.72%;63;19.15%;24;4.80%;12;2.40%;;;;;180;36.00%;87;17.40%;23;4.60%;65;13.00%;171;34.20%;11;2.20%;48;9.60%;11;2.20%;136;27.20%;;;;;33;6.60%;152;30.40%;25;5.00%;;;62;12.40%;28;5.60%;16;3.20%;;;;;278;55.60%
2016;Controlegroep;Zuid-Holland;M;Alle (20+);;;;;;;2235;€2.447;€195;€390;€37;€223;€211;€0;€1.390;€1.390;2344;1047;44.67%;248;23.69%;164;15.66%;169;16.14%;184;17.57%;53;2.26%;31;1.32%;19;0.81%;;;499;21.29%;310;13.23%;70;2.99%;203;8.66%;531;22.65%;37;1.58%;123;5.25%;39;1.66%;428;18.26%;;;;;99;4.22%;500;21.33%;86;3.67%;;;132;5.63%;122;5.20%;86;3.67%;;;;;704;30.03%
2016;Controlegroep;Zuid-Holland;M;20-44 jaar;;;;;;;505;€911;€128;€109;€7;€190;€36;€0;€442;€442;528;147;27.84%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;4.36%;70;13.26%;;;;;;;;;;;;;;;16;3.03%
2016;Controlegroep;Zuid-Holland;M;45-64 jaar;;;;;;;1086;€2.114;€180;€474;€26;€272;€89;€0;€1.075;€1.075;1098;441;40.16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;3.28%;187;17.03%;;;;;;;;;;;;;;;295;26.87%
2016;Controlegroep;Zuid-Holland;M;65 jaar en ouder;;;;;;;644;€4.210;€272;€470;€81;€169;€554;€0;€2.664;€2.664;718;459;63.93%;147;32.03%;70;15.25%;88;19.17%;74;16.12%;36;5.01%;11;1.53%;;;;;284;39.55%;170;23.68%;33;4.60%;105;14.62%;294;40.95%;22;3.06%;28;3.90%;10;1.39%;269;37.47%;;;;;40;5.57%;243;33.84%;40;5.57%;;;90;12.53%;71;9.89%;49;6.82%;;;;;393;54.74%
2016;Controlegroep;Zeeland;M+V;Alle (20+);;;;;;;414;€3.135;€265;€371;€37;€129;€299;€0;€2.034;€2.034;405;186;45.93%;43;23.12%;39;20.97%;33;17.74%;36;19.35%;10;2.47%;;;;;;;79;19.51%;34;8.40%;10;2.47%;26;6.42%;81;20.00%;;;41;10.12%;;;68;16.79%;;;;;20;4.94%;84;20.74%;12;2.96%;;;27;6.67%;19;4.69%;12;2.96%;;;;;121;29.88%
2016;Controlegroep;Zeeland;M+V;20-44 jaar;;;;;;;76;€1.617;€235;€277;€21;€439;€61;€0;€585;€585;67;23;34.33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;Controlegroep;Zeeland;M+V;45-64 jaar;;;;;;;188;€1.554;€207;€234;€10;€90;€114;€0;€900;€900;209;87;41.63%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;5.26%;;;;;;;;;;;;;;;;;;
2016;Controlegroep;Zeeland;M+V;65 jaar en ouder;;;;;;;150;€5.886;€353;€590;€79;€22;€651;€0;€4.190;€4.190;129;76;58.91%;26;34.21%;15;19.74%;14;18.42%;;;;;;;;;;;46;35.66%;16;12.40%;;;14;10.85%;52;40.31%;;;16;12.40%;;;46;35.66%;;;;;;;35;27.13%;;;;;12;9.30%;13;10.08%;;;;;;;69;53.49%
2016;Controlegroep;Zeeland;V;Alle (20+);;;;;;;158;€2.691;€343;€382;€38;€96;€462;€0;€1.369;€1.369;158;80;50.63%;13;16.25%;21;26.25%;16;20.00%;17;21.25%;;;;;;;;;32;20.25%;11;6.96%;;;;;;;;;;;;;;;;;;;;;30;18.99%;;;;;13;8.23%;;;;;;;;;51;32.28%
2016;Controlegroep;Zeeland;V;20-44 jaar;;;;;;;26;€2.367;€398;€668;€60;€200;€71;€0;€969;€969;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;Controlegroep;Zeeland;V;45-64 jaar;;;;;;;78;€2.115;€263;€254;€5;€127;€164;€0;€1.301;€1.301;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;23.81%;;;;;;;;;;;;;;;;
2016;Controlegroep;Zeeland;V;65 jaar en ouder;;;;;;;54;€3.678;€433;€430;€74;€0;€1.081;€0;€1.660;€1.660;42;25;59.52%;;;;;;;;;;;;;;;;;21;50.00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;64.29%
2016;Controlegroep;Zeeland;M;Alle (20+);;;;;;;256;€3.410;€217;€364;€36;€150;€198;€0;€2.444;€2.444;247;106;42.91%;30;28.30%;18;16.98%;17;16.04%;19;17.92%;;;;;;;;;47;19.03%;23;9.31%;;;;;;;;;;;;;;;;;;;;;54;21.86%;;;;;14;5.67%;;;;;;;;;70;28.34%
2016;Controlegroep;Zeeland;M;20-44 jaar;;;;;;;50;€1.227;€151;€73;€0;€563;€56;€0;€385;€385;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;Controlegroep;Zeeland;M;45-64 jaar;;;;;;;110;€1.156;€167;€220;€13;€63;€79;€0;€615;€615;125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;Controlegroep;Zeeland;M;65 jaar en ouder;;;;;;;96;€7.129;€308;€680;€82;€35;€410;€0;€5.614;€5.614;87;51;58.62%;;;;;;;;;;;;;;;;;25;28.74%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42;48.28%
